seas,date,wk,h,v,sprv,ou,ptsh,ptsv,neutral,playoff,stad
2015,12/27/2015,16,ATL,CAR,-7,46,20,13,0,0,Georgia Dome
2015,12/27/2015,16,BAL,PIT,-11.5,47.5,20,17,0,0,M&T Bank Stadium
2015,12/27/2015,16,BUF,DAL,6.5,42,16,6,0,0,Ralph Wilson Stadium
2015,12/27/2015,16,DET,SF,9,42.5,32,17,0,0,Ford Field
2015,12/27/2015,16,KC,CLE,11.5,42.5,17,13,0,0,Arrowhead Stadium
2015,12/27/2015,16,MIA,IND,2.5,44,12,18,0,0,Sun Life Stadium
2015,12/27/2015,16,MIN,NYG,7,44.5,49,17,0,0,TCF Bank Stadium
2015,12/27/2015,16,NO,JAX,2.5,53.5,38,27,0,0,Louisiana Superdome
2015,12/27/2015,16,NYJ,NE,-2.5,45.5,26,20,0,0,MetLife Stadium
2015,12/27/2015,16,SEA,LAR,11,42,17,23,0,0,CenturyLink Field
2015,12/27/2015,16,TB,CHI,3,44,21,26,0,0,Raymond James Stadium
2015,12/27/2015,16,TEN,HOU,-3.5,39,6,34,0,0,Nissan Stadium
2015,12/28/2015,16,DEN,CIN,4,39,20,17,0,0,Sports Authority Field at Mile High
2015,01/03/2016,17,ARI,SEA,6,47,6,36,0,0,University of Phoenix Stadium
2015,01/03/2016,17,ATL,NO,6,53.5,17,20,0,0,Georgia Dome
2015,01/03/2016,17,BUF,NYJ,-3,41,22,17,0,0,Ralph Wilson Stadium
2015,01/03/2016,17,CAR,TB,10,45,38,10,0,0,Bank of America Stadium
2015,01/03/2016,17,CHI,DET,-2.5,45,20,24,0,0,Soldier Field
2015,01/03/2016,17,CIN,BAL,9.5,41,24,16,0,0,Paul Brown Stadium
2015,01/03/2016,17,CLE,PIT,-13,47,12,28,0,0,FirstEnergy Stadium
2015,01/03/2016,17,DAL,WAS,3,41,23,34,0,0,Cowboys Stadium
2015,01/03/2016,17,DEN,LAC,10,42,27,20,0,0,Sports Authority Field at Mile High
2015,01/03/2016,17,GB,MIN,3,44,13,20,0,0,Lambeau Field
2015,01/03/2016,17,HOU,JAX,6,45,30,6,0,0,Reliant Stadium
2015,01/03/2016,17,IND,TEN,4,39,30,24,0,0,Lucas Oil Stadium
2015,01/03/2016,17,KC,OAK,6.5,43.5,23,17,0,0,Arrowhead Stadium
2015,01/03/2016,17,MIA,NE,-10,46.5,20,10,0,0,Sun Life Stadium
2015,01/03/2016,17,NYG,PHI,3.5,51,30,35,0,0,MetLife Stadium
2015,01/03/2016,17,SF,LAR,-3,38.5,19,16,0,0,Levi's Stadium
2015,01/09/2016,18,CIN,PIT,-3,45,16,18,0,1,Paul Brown Stadium
2015,01/09/2016,18,HOU,KC,-3,40,0,30,0,1,NA
2015,01/10/2016,18,MIN,SEA,-4.5,40,9,10,0,1,NA
2015,01/10/2016,18,WAS,GB,1,46,18,35,0,1,NA
2015,01/16/2016,19,ARI,GB,7,49,26,20,0,1,University of Phoenix Stadium
2015,01/16/2016,19,NE,KC,4.5,43,27,20,0,1,NA
2015,01/17/2016,19,CAR,SEA,2.5,44,31,24,0,1,Bank of America Stadium
2015,01/17/2016,19,DEN,PIT,7.5,41,23,16,0,1,NA
2015,01/24/2016,20,CAR,ARI,3,47.5,49,15,0,1,Bank of America Stadium
2015,01/24/2016,20,DEN,NE,-3,44.5,20,18,0,1,NA
2015,NA,NA,MIA,NYJ,-1.5,42,14,27,NA,NA,NA
2015,NA,NA,KC,DET,3.5,45,45,10,NA,NA,NA
2015,NA,NA,DEN,CAR,-5.5,44.5,24,10,NA,NA,NA
2015,NA,NA,MIA,NYJ,-1.5,42,14,27,NA,NA,NA
2015,NA,NA,KC,DET,3.5,45,45,10,NA,NA,NA
2015,NA,NA,DEN,CAR,-5.5,44.5,24,10,NA,NA,NA
2016,09/08/2016,1,DEN,CAR,-3,40.5,21,20,0,0,Sports Authority Field at Mile High
2016,09/11/2016,1,ARI,NE,8.5,44,21,23,0,0,University of Phoenix Stadium
2016,09/11/2016,1,ATL,TB,2.5,47,24,31,0,0,Georgia Dome
2016,09/11/2016,1,BAL,BUF,3,44.5,13,7,0,0,M&T Bank Stadium
2016,09/11/2016,1,DAL,NYG,-1,47.5,19,20,0,0,Cowboys Stadium
2016,09/11/2016,1,HOU,CHI,5.5,42.5,23,14,0,0,Reliant Stadium
2016,09/11/2016,1,IND,DET,2.5,51.5,35,39,0,0,Lucas Oil Stadium
2016,09/11/2016,1,JAX,GB,-3.5,47.5,23,27,0,0,EverBank Field
2016,09/11/2016,1,KC,LAC,6.5,46,33,27,0,0,Arrowhead Stadium
2016,09/11/2016,1,NO,OAK,3,50.5,34,35,0,0,Louisiana Superdome
2016,09/11/2016,1,NYJ,CIN,-1,42,22,23,0,0,MetLife Stadium
2016,09/11/2016,1,PHI,CLE,3.5,41,29,10,0,0,Lincoln Financial Field
2016,09/11/2016,1,SEA,MIA,10.5,44,12,10,0,0,CenturyLink Field
2016,09/11/2016,1,TEN,MIN,-2.5,40,16,25,0,0,Nissan Stadium
2016,09/12/2016,1,LAR,SF,2.5,43.5,0,28,0,0,Los Angeles Memorial Coliseum
2016,09/12/2016,1,WAS,PIT,-2.5,49,16,38,0,0,FedExField
2016,09/15/2016,2,BUF,NYJ,-0,40.5,31,37,0,0,New Era Field
2016,09/18/2016,2,ARI,TB,7,49.5,40,7,0,0,University of Phoenix Stadium
2016,09/18/2016,2,CAR,SF,12.5,44,46,27,0,0,Bank of America Stadium
2016,09/18/2016,2,CLE,BAL,-4.5,42,20,25,0,0,FirstEnergy Stadium
2016,09/18/2016,2,DEN,IND,6,47,34,20,0,0,Sports Authority Field at Mile High
2016,09/18/2016,2,DET,TEN,6,48,15,16,0,0,Ford Field
2016,09/18/2016,2,HOU,KC,1,42,19,12,0,0,Reliant Stadium
2016,09/18/2016,2,LAR,SEA,-5.5,38,9,3,0,0,Los Angeles Memorial Coliseum
2016,09/18/2016,2,NE,MIA,5.5,42,31,24,0,0,Gillette Stadium
2016,09/18/2016,2,NYG,NO,4,54.5,16,13,0,0,MetLife Stadium
2016,09/18/2016,2,OAK,ATL,4,48,28,35,0,0,Oakland Coliseum
2016,09/18/2016,2,PIT,CIN,3,48,24,16,0,0,Heinz Field
2016,09/18/2016,2,LAC,JAX,3,47.5,38,14,0,0,Qualcomm Stadium
2016,09/18/2016,2,WAS,DAL,3,47,23,27,0,0,FedExField
2016,09/19/2016,2,CHI,PHI,3,43,14,29,0,0,Soldier Field
2016,09/19/2016,2,MIN,GB,-2,43,17,14,0,0,U.S. Bank Stadium
2016,09/22/2016,3,NE,HOU,1,38.5,27,0,0,0,Gillette Stadium
2016,09/25/2016,3,BUF,ARI,-5,48,33,18,0,0,New Era Field
2016,09/25/2016,3,CAR,MIN,6.5,42.5,10,22,0,0,Bank of America Stadium
2016,09/25/2016,3,CIN,DEN,3.5,41.5,17,29,0,0,Paul Brown Stadium
2016,09/25/2016,3,DAL,CHI,6.5,45,31,17,0,0,Cowboys Stadium
2016,09/25/2016,3,GB,DET,6.5,47.5,34,27,0,0,Lambeau Field
2016,09/25/2016,3,IND,LAC,1.5,51.5,26,22,0,0,Lucas Oil Stadium
2016,09/25/2016,3,JAX,BAL,-2,45,17,19,0,0,EverBank Field
2016,09/25/2016,3,KC,NYJ,3,44.5,24,3,0,0,Arrowhead Stadium
2016,09/25/2016,3,MIA,CLE,10,42.5,30,24,0,0,Sun Life Stadium
2016,09/25/2016,3,NYG,WAS,3.5,47,27,29,0,0,MetLife Stadium
2016,09/25/2016,3,PHI,PIT,-4,46.5,34,3,0,0,Lincoln Financial Field
2016,09/25/2016,3,SEA,SF,10.5,41.5,37,18,0,0,CenturyLink Field
2016,09/25/2016,3,TB,LAR,3.5,40.5,32,37,0,0,Raymond James Stadium
2016,09/25/2016,3,TEN,OAK,-1.5,47,10,17,0,0,Nissan Stadium
2016,09/26/2016,3,NO,ATL,3,54.5,32,45,0,0,Louisiana Superdome
2016,09/29/2016,4,CIN,MIA,7.5,46.5,22,7,0,0,Paul Brown Stadium
2016,10/02/2016,4,ARI,LAR,10,43.5,13,17,0,0,University of Phoenix Stadium
2016,10/02/2016,4,ATL,CAR,-3,48.5,48,33,0,0,Georgia Dome
2016,10/02/2016,4,BAL,OAK,3.5,45,27,28,0,0,M&T Bank Stadium
2016,10/02/2016,4,CHI,DET,-3,48,17,14,0,0,Soldier Field
2016,10/02/2016,4,HOU,TEN,3.5,40,27,20,0,0,Reliant Stadium
2016,10/02/2016,4,NE,BUF,3.5,41,0,16,0,0,Gillette Stadium
2016,10/02/2016,4,NYJ,SEA,-1,40,17,27,0,0,MetLife Stadium
2016,10/02/2016,4,PIT,KC,3.5,48.5,43,14,0,0,Heinz Field
2016,10/02/2016,4,LAC,NO,3.5,54,34,35,0,0,Qualcomm Stadium
2016,10/02/2016,4,SF,DAL,-1,44,17,24,0,0,Levi's Stadium
2016,10/02/2016,4,TB,DEN,-3,42.5,7,27,0,0,Raymond James Stadium
2016,10/02/2016,4,WAS,CLE,7.5,47.5,31,20,0,0,FedExField
2016,10/03/2016,4,MIN,NYG,3.5,42.5,24,10,0,0,U.S. Bank Stadium
2016,10/06/2016,5,SF,ARI,-3.5,42.5,21,33,0,0,Levi's Stadium
2016,10/09/2016,5,BAL,WAS,4,44.5,10,16,0,0,M&T Bank Stadium
2016,10/09/2016,5,CLE,NE,-10,47.5,13,33,0,0,FirstEnergy Stadium
2016,10/09/2016,5,DAL,CIN,-2.5,46,28,14,0,0,Cowboys Stadium
2016,10/09/2016,5,DEN,ATL,3.5,44.5,16,23,0,0,Sports Authority Field at Mile High
2016,10/09/2016,5,DET,PHI,-3.5,46,24,23,0,0,Ford Field
2016,10/09/2016,5,GB,NYG,7,49,23,16,0,0,Lambeau Field
2016,10/09/2016,5,IND,CHI,4,47.5,29,23,0,0,Lucas Oil Stadium
2016,10/09/2016,5,LAR,BUF,-2.5,41.5,19,30,0,0,Los Angeles Memorial Coliseum
2016,10/09/2016,5,MIA,TEN,2.5,44.5,17,30,0,0,Sun Life Stadium
2016,10/09/2016,5,MIN,HOU,6,39,31,13,0,0,U.S. Bank Stadium
2016,10/09/2016,5,OAK,LAC,3.5,50.5,34,31,0,0,Oakland Coliseum
2016,10/09/2016,5,PIT,NYJ,10,50,31,13,0,0,Heinz Field
2016,10/10/2016,5,CAR,TB,6,46.5,14,17,0,0,Bank of America Stadium
2016,10/13/2016,6,LAC,DEN,-3,44,21,13,0,0,Qualcomm Stadium
2016,10/16/2016,6,BUF,SF,7.5,44,45,16,0,0,New Era Field
2016,10/16/2016,6,CHI,JAX,2.5,46,16,17,0,0,Soldier Field
2016,10/16/2016,6,DET,LAR,2.5,44,31,28,0,0,Ford Field
2016,10/16/2016,6,GB,DAL,5,47,16,30,0,0,Lambeau Field
2016,10/16/2016,6,HOU,IND,3,47.5,26,23,0,0,Reliant Stadium
2016,10/16/2016,6,MIA,PIT,-7.5,49.5,30,15,0,0,Sun Life Stadium
2016,10/16/2016,6,NE,CIN,7.5,48,35,17,0,0,Gillette Stadium
2016,10/16/2016,6,NO,CAR,-2.5,53.5,41,38,0,0,Louisiana Superdome
2016,10/16/2016,6,NYG,BAL,3.5,42.5,27,23,0,0,MetLife Stadium
2016,10/16/2016,6,OAK,KC,-1,46.5,10,26,0,0,Oakland Coliseum
2016,10/16/2016,6,SEA,ATL,7,45.5,26,24,0,0,CenturyLink Field
2016,10/16/2016,6,TEN,CLE,7.5,44.5,28,26,0,0,Nissan Stadium
2016,10/16/2016,6,WAS,PHI,-3,45,27,20,0,0,FedExField
2016,10/17/2016,6,ARI,NYJ,7,45.5,28,3,0,0,University of Phoenix Stadium
2016,10/20/2016,7,GB,CHI,7.5,46.5,26,10,0,0,Lambeau Field
2016,10/23/2016,7,ARI,SEA,2.5,43,6,6,0,0,University of Phoenix Stadium
2016,10/23/2016,7,ATL,LAC,4.5,52.5,30,33,0,0,Georgia Dome
2016,10/23/2016,7,CIN,CLE,11,46.5,31,17,0,0,Paul Brown Stadium
2016,10/23/2016,7,DET,WAS,-1,50,20,17,0,0,Ford Field
2016,10/23/2016,7,JAX,OAK,2,47.5,16,33,0,0,EverBank Field
2016,10/23/2016,7,KC,NO,7,51.5,27,21,0,0,Arrowhead Stadium
2016,10/23/2016,7,MIA,BUF,-2.5,46,28,25,0,0,Sun Life Stadium
2016,10/23/2016,7,NYJ,BAL,2.5,40,24,16,0,0,MetLife Stadium
2016,10/23/2016,7,PHI,MIN,-3,39,21,10,0,0,Lincoln Financial Field
2016,10/23/2016,7,PIT,NE,-7.5,49,16,27,0,0,Heinz Field
2016,10/23/2016,7,SF,TB,1,45,17,34,0,0,Levi's Stadium
2016,10/23/2016,7,TEN,IND,4,48,26,34,0,0,Nissan Stadium
2016,10/24/2016,7,DEN,HOU,8.5,40,27,9,0,0,Sports Authority Field at Mile High
2016,10/27/2016,8,TEN,JAX,3,43.5,36,22,0,0,Nissan Stadium
2016,10/30/2016,8,ATL,GB,3,51,33,32,0,0,Georgia Dome
2016,10/30/2016,8,BUF,NE,-5.5,48,25,41,0,0,New Era Field
2016,10/30/2016,8,CAR,ARI,2.5,45.5,30,20,0,0,Bank of America Stadium
2016,10/30/2016,8,CLE,NYJ,-2.5,45.5,28,31,0,0,FirstEnergy Stadium
2016,10/30/2016,8,DAL,PHI,5,44,29,23,0,0,Cowboys Stadium
2016,10/30/2016,8,DEN,LAC,3.5,43,27,19,0,0,Sports Authority Field at Mile High
2016,10/30/2016,8,HOU,DET,1,46.5,20,13,0,0,Reliant Stadium
2016,10/30/2016,8,IND,KC,-3,50.5,14,30,0,0,Lucas Oil Stadium
2016,10/30/2016,8,NO,SEA,-1,50,25,20,0,0,Louisiana Superdome
2016,10/30/2016,8,TB,OAK,1,48,24,30,0,0,Raymond James Stadium
2016,10/31/2016,8,CHI,MIN,-4.5,39.5,20,10,0,0,Soldier Field
2016,11/03/2016,9,TB,ATL,-4.5,49,28,43,0,0,Raymond James Stadium
2016,11/06/2016,9,BAL,PIT,-3.5,46,21,14,0,0,M&T Bank Stadium
2016,11/06/2016,9,CLE,DAL,-7,49,10,35,0,0,FirstEnergy Stadium
2016,11/06/2016,9,GB,IND,7.5,52,26,31,0,0,Lambeau Field
2016,11/06/2016,9,KC,JAX,7,42.5,19,14,0,0,Arrowhead Stadium
2016,11/06/2016,9,LAR,CAR,-3,44.5,10,13,0,0,Los Angeles Memorial Coliseum
2016,11/06/2016,9,MIA,NYJ,3.5,45,27,23,0,0,Sun Life Stadium
2016,11/06/2016,9,MIN,DET,4.5,42.5,16,22,0,0,U.S. Bank Stadium
2016,11/06/2016,9,NYG,PHI,3,42.5,28,23,0,0,MetLife Stadium
2016,11/06/2016,9,OAK,DEN,1,44.5,30,20,0,0,Oakland Coliseum
2016,11/06/2016,9,LAC,TEN,3.5,47.5,43,35,0,0,Qualcomm Stadium
2016,11/06/2016,9,SF,NO,-5,53,23,41,0,0,Levi's Stadium
2016,11/07/2016,9,SEA,BUF,5.5,43.5,31,25,0,0,CenturyLink Field
2016,11/10/2016,10,BAL,CLE,7.5,44,28,7,0,0,M&T Bank Stadium
2016,11/13/2016,10,ARI,SF,14,47,23,20,0,0,University of Phoenix Stadium
2016,11/13/2016,10,CAR,KC,3,44,17,20,0,0,Bank of America Stadium
2016,11/13/2016,10,JAX,HOU,3,42,21,24,0,0,EverBank Field
2016,11/13/2016,10,NE,SEA,7.5,49.5,24,31,0,0,Gillette Stadium
2016,11/13/2016,10,NO,DEN,3,50,23,25,0,0,Louisiana Superdome
2016,11/13/2016,10,NYJ,LAR,-1,38.5,6,9,0,0,MetLife Stadium
2016,11/13/2016,10,PHI,ATL,1.5,49,24,15,0,0,Lincoln Financial Field
2016,11/13/2016,10,PIT,DAL,3,51,30,35,0,0,Heinz Field
2016,11/13/2016,10,LAC,MIA,4.5,49,24,31,0,0,Qualcomm Stadium
2016,11/13/2016,10,TB,CHI,-2.5,45,36,10,0,0,Raymond James Stadium
2016,11/13/2016,10,TEN,GB,-3,49,47,25,0,0,Nissan Stadium
2016,11/13/2016,10,WAS,MIN,2.5,41.5,26,20,0,0,FedExField
2016,11/14/2016,10,NYG,CIN,-0,49.5,21,20,0,0,MetLife Stadium
2016,11/17/2016,11,CAR,NO,3.5,53.5,23,20,0,0,Bank of America Stadium
2016,11/20/2016,11,CIN,BUF,2.5,48,12,16,0,0,Paul Brown Stadium
2016,11/20/2016,11,CLE,PIT,-8.5,45.5,9,24,0,0,FirstEnergy Stadium
2016,11/20/2016,11,DAL,BAL,7,44.5,27,17,0,0,Cowboys Stadium
2016,11/20/2016,11,DET,JAX,5.5,47,26,19,0,0,Ford Field
2016,11/20/2016,11,IND,TEN,3,54,24,17,0,0,Lucas Oil Stadium
2016,11/20/2016,11,KC,TB,7,45,17,19,0,0,Arrowhead Stadium
2016,11/20/2016,11,LAR,MIA,-1,38.5,10,14,0,0,Los Angeles Memorial Coliseum
2016,11/20/2016,11,MIN,ARI,2,40,30,24,0,0,U.S. Bank Stadium
2016,11/20/2016,11,NYG,CHI,7,41.5,22,16,0,0,MetLife Stadium
2016,11/20/2016,11,SF,NE,-11.5,51.5,17,30,0,0,Levi's Stadium
2016,11/20/2016,11,SEA,PHI,6.5,43,26,15,0,0,CenturyLink Field
2016,11/20/2016,11,WAS,GB,3,48.5,42,24,0,0,FedExField
2016,11/24/2016,12,DAL,WAS,6,53.5,31,26,0,0,Cowboys Stadium
2016,11/24/2016,12,DET,MIN,1.5,42,16,13,0,0,Ford Field
2016,11/24/2016,12,IND,PIT,-8.5,49.5,7,28,0,0,Lucas Oil Stadium
2016,11/27/2016,12,ATL,ARI,4,49,38,19,0,0,Georgia Dome
2016,11/27/2016,12,BAL,CIN,3.5,42,19,14,0,0,M&T Bank Stadium
2016,11/27/2016,12,BUF,JAX,8.5,44,28,21,0,0,New Era Field
2016,11/27/2016,12,CHI,TEN,-6.5,42,21,27,0,0,Soldier Field
2016,11/27/2016,12,CLE,NYG,-6.5,46.5,13,27,0,0,FirstEnergy Stadium
2016,11/27/2016,12,DEN,KC,3.5,40,27,30,0,0,Sports Authority Field at Mile High
2016,11/27/2016,12,HOU,LAC,-2.5,46,13,21,0,0,Reliant Stadium
2016,11/27/2016,12,MIA,SF,7,45,31,24,0,0,Sun Life Stadium
2016,11/27/2016,12,NO,LAR,8,45,49,21,0,0,Louisiana Superdome
2016,11/27/2016,12,NYJ,NE,-9.5,48.5,17,22,0,0,MetLife Stadium
2016,11/27/2016,12,OAK,CAR,3.5,48.5,35,32,0,0,Oakland Coliseum
2016,11/27/2016,12,TB,SEA,-5.5,46,14,5,0,0,Raymond James Stadium
2016,11/28/2016,12,PHI,GB,4,47.5,13,27,0,0,Lincoln Financial Field
2016,12/01/2016,13,MIN,DAL,-3,43.5,15,17,0,0,U.S. Bank Stadium
2016,12/04/2016,13,ARI,WAS,2.5,48.5,31,23,0,0,University of Phoenix Stadium
2016,12/04/2016,13,ATL,KC,5,50,28,29,0,0,Georgia Dome
2016,12/04/2016,13,BAL,MIA,3.5,41.5,38,6,0,0,M&T Bank Stadium
2016,12/04/2016,13,CHI,SF,-1,44,26,6,0,0,Soldier Field
2016,12/04/2016,13,CIN,PHI,1.5,42,32,14,0,0,Paul Brown Stadium
2016,12/04/2016,13,GB,HOU,7,44.5,21,13,0,0,Lambeau Field
2016,12/04/2016,13,JAX,DEN,-3.5,38.5,10,20,0,0,EverBank Field
2016,12/04/2016,13,NE,LAR,13.5,45,26,10,0,0,Gillette Stadium
2016,12/04/2016,13,NO,DET,6.5,53.5,13,28,0,0,Louisiana Superdome
2016,12/04/2016,13,OAK,BUF,3,48.5,38,24,0,0,Oakland Coliseum
2016,12/04/2016,13,PIT,NYG,6.5,49.5,24,14,0,0,Heinz Field
2016,12/04/2016,13,LAC,TB,3.5,49,21,28,0,0,Qualcomm Stadium
2016,12/04/2016,13,SEA,CAR,8.5,44,40,7,0,0,CenturyLink Field
2016,12/05/2016,13,NYJ,IND,1,48.5,10,41,0,0,MetLife Stadium
2016,12/08/2016,14,KC,OAK,3.5,46,21,13,0,0,Arrowhead Stadium
2016,12/11/2016,14,BUF,PIT,-2,45.5,20,27,0,0,New Era Field
2016,12/11/2016,14,CAR,LAC,1,48.5,28,16,0,0,Bank of America Stadium
2016,12/11/2016,14,CLE,CIN,-5,41.5,10,23,0,0,FirstEnergy Stadium
2016,12/11/2016,14,DET,CHI,7.5,42,20,17,0,0,Ford Field
2016,12/11/2016,14,GB,SEA,-3,47,38,10,0,0,Lambeau Field
2016,12/11/2016,14,IND,HOU,6.5,47.5,17,22,0,0,Lucas Oil Stadium
2016,12/11/2016,14,JAX,MIN,-3.5,38,16,25,0,0,EverBank Field
2016,12/11/2016,14,LAR,ATL,-5,44,14,42,0,0,Los Angeles Memorial Coliseum
2016,12/11/2016,14,MIA,ARI,-2,44,26,23,0,0,Sun Life Stadium
2016,12/11/2016,14,NYG,DAL,-3.5,47,10,7,0,0,MetLife Stadium
2016,12/11/2016,14,PHI,WAS,-2.5,48.5,22,27,0,0,Lincoln Financial Field
2016,12/11/2016,14,SF,NYJ,3,43,17,23,0,0,Levi's Stadium
2016,12/11/2016,14,TB,NO,2,52,16,11,0,0,Raymond James Stadium
2016,12/11/2016,14,TEN,DEN,2,44,13,10,0,0,Nissan Stadium
2016,12/12/2016,14,NE,BAL,6,45,30,23,0,0,Gillette Stadium
2016,12/15/2016,15,SEA,LAR,15,39.5,24,3,0,0,CenturyLink Field
2016,12/17/2016,15,NYJ,MIA,-2.5,40,13,34,0,0,MetLife Stadium
2016,12/18/2016,15,ARI,NO,3,48.5,41,48,0,0,University of Phoenix Stadium
2016,12/18/2016,15,ATL,SF,13.5,51.5,41,13,0,0,Georgia Dome
2016,12/18/2016,15,BAL,PHI,5,41,27,26,0,0,M&T Bank Stadium
2016,12/18/2016,15,BUF,CLE,10.5,43,33,13,0,0,New Era Field
2016,12/18/2016,15,CHI,GB,-4.5,40,27,30,0,0,Soldier Field
2016,12/18/2016,15,CIN,PIT,-3,45.5,20,24,0,0,Paul Brown Stadium
2016,12/18/2016,15,DAL,TB,7,47.5,26,20,0,0,Cowboys Stadium
2016,12/18/2016,15,DEN,NE,-3,43,3,16,0,0,Sports Authority Field at Mile High
2016,12/18/2016,15,HOU,JAX,3.5,39.5,21,20,0,0,Reliant Stadium
2016,12/18/2016,15,KC,TEN,6,43,17,19,0,0,Arrowhead Stadium
2016,12/18/2016,15,MIN,IND,5,44.5,6,34,0,0,U.S. Bank Stadium
2016,12/18/2016,15,NYG,DET,4,42.5,17,6,0,0,MetLife Stadium
2016,12/18/2016,15,LAC,OAK,-2.5,49.5,16,19,0,0,Qualcomm Stadium
2016,12/19/2016,15,WAS,CAR,7,50.5,15,26,0,0,FedExField
2016,12/22/2016,16,PHI,NYG,1.5,42.5,24,19,0,0,Lincoln Financial Field
2016,12/24/2016,16,BUF,MIA,4.5,44.5,31,34,0,0,New Era Field
2016,12/24/2016,16,CAR,ATL,-3,49,16,33,0,0,Bank of America Stadium
2016,12/24/2016,16,CHI,WAS,-3,49,21,41,0,0,Soldier Field
2016,12/24/2016,16,CLE,LAC,-4.5,45,20,17,0,0,FirstEnergy Stadium
2016,12/24/2016,16,GB,MIN,6,44.5,38,25,0,0,Lambeau Field
2016,12/24/2016,16,HOU,CIN,3,41.5,12,10,0,0,Reliant Stadium
2016,12/24/2016,16,JAX,TEN,-4,44,38,17,0,0,EverBank Field
2016,12/24/2016,16,LAR,SF,6,39.5,21,22,0,0,Los Angeles Memorial Coliseum
2016,12/24/2016,16,NE,NYJ,17,45,41,3,0,0,Gillette Stadium
2016,12/24/2016,16,NO,TB,3,53,31,24,0,0,Louisiana Superdome
2016,12/24/2016,16,OAK,IND,3.5,52,33,25,0,0,Oakland Coliseum
2016,12/24/2016,16,SEA,ARI,9,43.5,31,34,0,0,CenturyLink Field
2016,12/25/2016,16,KC,DEN,3.5,38,33,10,0,0,Arrowhead Stadium
2016,12/25/2016,16,PIT,BAL,5.5,46.5,31,27,0,0,Heinz Field
2016,12/26/2016,16,DAL,DET,6.5,46.5,42,21,0,0,Cowboys Stadium
2016,01/01/2017,17,ATL,NO,7.5,58.5,38,32,0,0,Georgia Dome
2016,01/01/2017,17,CIN,BAL,-2.5,40.5,27,10,0,0,Paul Brown Stadium
2016,01/01/2017,17,DEN,OAK,1,40,24,6,0,0,Sports Authority Field at Mile High
2016,01/01/2017,17,DET,GB,-3.5,50,24,31,0,0,Ford Field
2016,01/01/2017,17,IND,JAX,5.5,48.5,24,20,0,0,Lucas Oil Stadium
2016,01/01/2017,17,LAR,ARI,-7,39,6,44,0,0,Los Angeles Memorial Coliseum
2016,01/01/2017,17,MIA,NE,-7.5,47,14,35,0,0,Sun Life Stadium
2016,01/01/2017,17,MIN,CHI,6,44,38,10,0,0,U.S. Bank Stadium
2016,01/01/2017,17,NYJ,BUF,-3.5,43,30,10,0,0,MetLife Stadium
2016,01/01/2017,17,PHI,DAL,6.5,44,27,13,0,0,Lincoln Financial Field
2016,01/01/2017,17,PIT,CLE,3,41.5,27,24,0,0,Heinz Field
2016,01/01/2017,17,LAC,KC,-5.5,45,27,37,0,0,Qualcomm Stadium
2016,01/01/2017,17,SF,SEA,-11.5,45,23,25,0,0,Levi's Stadium
2016,01/01/2017,17,TB,CAR,3,44.5,17,16,0,0,Raymond James Stadium
2016,01/01/2017,17,TEN,HOU,3,41.5,24,17,0,0,Nissan Stadium
2016,01/01/2017,17,WAS,NYG,9,47.5,10,19,0,0,FedExField
2016,01/07/2017,18,HOU,OAK,4,38,27,14,0,1,NA
2016,01/07/2017,18,SEA,DET,8,45.5,26,6,0,1,NA
2016,01/08/2017,18,GB,NYG,5,46.5,38,13,0,1,NA
2016,01/08/2017,18,PIT,MIA,11,47.5,30,12,0,1,NA
2016,01/14/2017,19,ATL,SEA,6.5,51,36,20,0,1,Georgia Dome
2016,01/14/2017,19,NE,HOU,16,44,34,16,0,1,NA
2016,01/15/2017,19,DAL,GB,5.5,52.5,31,34,0,1,Cowboys Stadium
2016,01/15/2017,19,KC,PIT,2.5,45.5,16,18,0,1,NA
2016,01/22/2017,20,ATL,GB,6.5,59.5,44,21,0,1,Georgia Dome
2016,01/22/2017,20,NE,PIT,5.5,50,36,17,0,1,NA
2016,NA,NA,CIN,WAS,3,49.5,27,27,NA,NA,NA
2016,NA,NA,OAK,HOU,6,46,27,20,NA,NA,NA
2016,NA,NA,CIN,WAS,3,49.5,27,27,NA,NA,NA
2016,NA,NA,OAK,HOU,6,46,27,20,NA,NA,NA
2017,09/07/2017,1,NE,KC,9,48.5,27,42,0,0,Gillette Stadium
2017,09/10/2017,1,BUF,NYJ,9.5,40,21,12,0,0,New Era Field
2017,09/10/2017,1,CHI,ATL,-7,49.5,17,23,0,0,Soldier Field
2017,09/10/2017,1,CIN,BAL,3,42.5,0,20,0,0,Paul Brown Stadium
2017,09/10/2017,1,CLE,PIT,-9,47,18,21,0,0,FirstEnergy Stadium
2017,09/10/2017,1,DAL,NYG,3.5,47.5,19,3,0,0,AT&T Stadium
2017,09/10/2017,1,DET,ARI,-2,48,35,23,0,0,Ford Field
2017,09/10/2017,1,GB,SEA,3,50.5,17,9,0,0,Lambeau Field
2017,09/10/2017,1,HOU,JAX,5.5,39.5,7,29,0,0,NRG Stadium
2017,09/10/2017,1,LAR,IND,-1.5,41.5,46,9,0,0,Los Angeles Memorial Coliseum
2017,09/10/2017,1,SF,CAR,-5.5,48,3,23,0,0,Levi's Stadium
2017,09/10/2017,1,TEN,OAK,2,50.5,16,26,0,0,LP Stadium
2017,09/10/2017,1,WAS,PHI,-1,47.5,17,30,0,0,FedExField
